WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,DAY,MONTH,YEAR
11.71,0,0.0,0.0,2.5,1.0,-5.0,-8.5,1969,2,8
9.67,0,0.0,0.0,3.2,1.0,-4.0,-8.3,1969,2,9
8.67,0,0.9,0.0,8.9,1.0,-3.5,-3.4,1969,2,10
12.17,0,2.6,0.0,6.1,0.0,0.9,-2.9,1969,2,12
8.08,0,2.5,0.0,3.2,1.0,-1.5,-7.5,1969,2,13
7.08,0,0.3,0.0,2.8,1.0,-4.3,-6.4,1969,2,14
6.34,0,1.2,0.0,3.0,1.0,-7.4,-12.9,1969,2,15
4.58,0,0.0,0.0,1.8,1.0,-6.0,-7.1,1969,2,16
4.08,0,0.0,0.0,2.5,1.0,-9.0,-13.2,1969,2,17
10.88,0,0.1,0.0,3.0,1.0,-7.0,-11.2,1969,2,18
17.21,0,12.0,0.0,7.2,0.0,2.2,1.6,1969,2,22
8.25,0,2.5,0.0,7.4,0.0,4.0,-0.2,1969,2,23
5.91,0,0.6,0.0,5.3,0.0,4.8,1.0,1969,2,24
1.08,0,0.2,0.0,6.2,0.0,4.5,3.6,1969,2,25
4.92,0,0.0,0.0,5.2,0.0,3.9,1.3,1969,2,26
6.38,0,0.1,0.0,4.2,0.0,2.8,0.9,1969,2,27
12.46,0,0.0,0.0,5.2,0.0,2.2,-4.0,1969,2,28
8.67,0,0.0,0.0,5.5,0.0,3.0,0.0,1969,3,1
7.62,0,0.0,0.0,4.7,0.0,3.5,0.2,1969,3,2
6.83,0,0.0,0.0,6.6,0.0,0.8,-2.0,1969,3,3
11.21,0,0.0,0.0,6.3,1.0,-1.4,-8.5,1969,3,4
7.17,0,0.0,0.0,7.0,0.0,2.4,-3.1,1969,3,5
2.62,0,0.0,0.0,8.4,1.0,-4.7,-12.1,1969,3,6
1.08,4,0.0,0.0,8.3,1.0,-4.0,-10.5,1969,3,7
7.96,0,0.0,0.0,9.8,1.0,-3.3,-10.5,1969,3,8
9.0,4,0.0,0.0,6.4,1.0,-1.6,-8.5,1969,3,9
3.92,0,0.8,0.0,6.4,0.0,4.5,1.0,1969,3,10
8.5,0,7.5,0.0,6.8,0.0,3.8,2.0,1969,3,11
11.58,0,6.5,0.0,6.0,0.0,3.5,2.5,1969,3,12
15.34,0,0.0,0.0,5.4,0.0,3.1,2.5,1969,3,13
5.33,0,0.0,0.0,6.5,0.0,2.9,2.2,1969,3,14
5.75,0,0.0,0.0,7.6,0.0,3.9,3.5,1969,3,15
16.17,0,6.3,0.0,4.5,0.0,4.0,3.5,1969,3,16
15.0,0,17.6,0.0,4.5,0.0,2.1,0.5,1969,3,17
14.67,0,10.0,0.0,5.5,0.0,3.2,2.0,1969,3,18
7.33,0,0.6,0.0,7.7,0.0,3.6,3.0,1969,3,19
4.08,0,0.9,0.0,10.7,0.0,4.4,4.2,1969,3,20
9.5,0,0.0,0.0,8.5,0.0,4.5,-1.0,1969,3,21
14.92,0,0.0,0.0,6.8,0.0,3.2,0.2,1969,3,22
9.75,0,0.0,0.0,3.4,0.0,1.8,-0.4,1969,3,23
7.04,4,0.0,0.0,6.3,0.0,0.5,0.0,1969,3,24
6.5,0,0.0,0.0,7.6,0.0,0.0,-6.2,1969,3,25
5.37,0,0.0,0.0,6.4,1.0,-2.2,-9.0,1969,3,26
5.33,4,0.0,0.0,5.0,0.0,2.4,-1.0,1969,3,27
10.54,0,0.0,0.0,9.5,1.0,-3.5,-10.4,1969,3,28
13.17,0,3.9,0.0,12.0,0.0,4.8,2.9,1969,3,29
14.54,0,2.1,0.0,12.0,0.0,8.7,6.3,1969,3,30
18.5,0,0.8,0.0,11.8,0.0,7.6,3.0,1969,3,31
9.42,4,0.0,0.0,9.5,0.0,1.2,-2.5,1969,4,1
5.46,0,0.0,0.0,9.6,1.0,-2.0,-6.8,1969,4,2
4.96,0,0.0,0.0,11.2,0.0,1.8,-3.8,1969,4,3
3.42,0,0.0,0.0,12.6,1.0,-2.0,-8.0,1969,4,4
7.87,0,0.0,0.0,10.8,1.0,-0.8,-6.8,1969,4,5
13.75,0,0.0,0.0,11.0,0.0,5.0,0.0,1969,4,6
6.38,0,0.0,0.0,12.5,0.0,3.8,-3.2,1969,4,7
5.04,0,0.2,0.0,18.6,0.0,1.5,-2.8,1969,4,8
14.37,0,1.6,0.0,13.0,0.0,8.0,2.6,1969,4,9
9.59,0,14.0,0.0,15.6,0.0,9.0,4.6,1969,4,10
17.62,0,3.5,0.0,15.7,0.0,6.0,3.6,1969,4,11
19.04,0,1.0,0.0,10.5,0.0,3.0,1.0,1969,4,12
9.96,0,2.1,0.0,11.5,0.0,2.5,-1.5,1969,4,13
14.5,0,2.9,0.0,14.7,0.0,4.2,-1.6,1969,4,14
17.16,0,0.0,0.0,12.1,0.0,8.6,9.5,1969,4,15
9.87,0,0.0,0.0,12.5,0.0,4.0,1.0,1969,4,16
3.71,0,0.0,0.0,10.6,0.0,3.1,-0.8,1969,4,17
8.67,0,0.0,0.0,12.1,0.0,2.0,-2.0,1969,4,18
6.92,0,0.0,0.0,9.2,0.0,6.7,4.5,1969,4,19
7.41,0,2.0,0.0,11.1,0.0,1.2,-2.7,1969,4,20
12.83,0,14.5,0.0,8.6,0.0,5.5,5.5,1969,4,21
12.71,0,0.0,0.0,8.5,0.0,3.4,-0.1,1969,4,22
9.25,0,2.0,0.0,13.8,0.0,7.4,4.0,1969,4,24
14.29,0,0.6,0.0,14.8,0.0,7.8,6.0,1969,4,25
4.17,0,6.7,0.0,13.5,0.0,5.8,1.0,1969,4,26
10.25,0,1.0,0.0,10.4,0.0,4.5,1.8,1969,4,27
6.17,0,0.0,0.0,10.4,0.0,2.3,-0.6,1969,4,28
4.71,0,0.0,0.0,10.3,0.0,2.0,-3.0,1969,4,29
3.33,0,0.0,0.0,12.1,0.0,4.5,-0.6,1969,4,30
4.08,0,0.0,0.0,11.0,0.0,4.5,0.0,1969,5,1
11.38,0,14.0,0.0,10.0,0.0,7.4,2.4,1969,5,2
5.71,0,4.2,0.0,11.8,0.0,6.8,6.4,1969,5,3
4.08,0,0.0,0.0,12.8,2.0,7.5,6.8,1969,5,4
2.83,0,7.8,0.0,13.6,0.0,7.7,-1.0,1969,5,5
2.04,0,2.3,0.0,9.0,0.0,7.4,6.9,1969,5,6
6.87,0,3.0,0.0,16.2,0.0,5.7,2.5,1969,5,8
9.42,0,6.0,0.0,15.7,0.0,8.0,5.1,1969,5,9
8.58,0,5.3,0.0,19.6,0.0,9.1,6.3,1969,5,10
7.54,0,3.9,0.0,17.4,0.0,9.8,7.0,1969,5,14
4.21,0,2.3,0.0,14.4,0.0,7.0,1.0,1969,5,15
10.29,0,0.6,0.0,16.8,0.0,7.0,2.8,1969,5,16
6.71,0,0.8,0.0,16.0,0.0,8.0,5.5,1969,5,17
12.46,0,0.0,0.0,13.2,0.0,4.5,1.2,1969,5,18
3.92,0,0.0,0.0,11.6,0.0,2.1,-3.1,1969,5,19
1.96,0,1.5,0.0,12.8,0.0,6.5,1.0,1969,5,20
4.17,0,0.0,0.0,16.5,0.0,9.0,3.5,1969,5,21
3.25,0,0.4,0.0,14.0,0.0,5.6,-0.8,1969,5,22
7.96,0,4.8,0.0,15.2,0.0,9.4,7.3,1969,5,23
9.96,0,1.4,0.0,15.9,0.0,10.1,9.0,1969,5,24
7.12,0,18.0,0.0,16.0,0.0,9.8,7.0,1969,5,25
5.17,0,4.2,0.0,14.0,0.0,6.8,6.0,1969,5,26
6.79,0,3.0,0.0,15.4,0.0,8.6,6.6,1969,5,28
8.29,0,8.4,0.0,12.5,0.0,8.7,5.6,1969,5,29
6.63,4,0.0,0.0,16.5,0.0,6.6,4.6,1969,5,31
4.71,0,0.1,0.0,16.5,0.0,4.8,2.2,1969,6,1
9.62,0,0.7,0.0,16.8,0.0,9.0,6.0,1969,6,2
8.58,0,2.8,0.0,17.4,0.0,12.2,11.6,1969,6,3
3.42,0,0.0,0.0,13.6,0.0,6.0,3.6,1969,6,4
2.96,0,0.0,0.0,13.8,0.0,3.2,0.0,1969,6,5
0.21,0,0.0,0.0,16.0,0.0,3.0,1.8,1969,6,6
4.42,0,0.0,0.0,16.3,0.0,8.5,8.5,1969,6,7
2.88,0,0.0,0.0,18.4,0.0,7.1,3.3,1969,6,8
3.75,0,0.0,0.0,18.6,0.0,8.2,5.4,1969,6,9
6.5,0,0.0,0.0,19.8,0.0,11.0,11.0,1969,6,10
3.29,0,0.0,0.0,19.5,0.0,8.2,4.4,1969,6,11
2.92,0,0.0,0.0,20.8,0.0,8.6,5.2,1969,6,12
3.79,0,0.0,0.0,19.8,0.0,11.4,8.5,1969,6,13
4.63,0,0.0,0.0,17.5,0.0,13.0,11.5,1969,6,14
10.46,0,4.5,0.0,17.5,0.0,12.8,10.0,1969,6,15
10.37,0,5.4,0.0,17.9,0.0,11.7,10.4,1969,6,16
11.29,0,0.3,0.0,18.5,0.0,11.3,8.5,1969,6,17
8.29,0,6.2,0.0,16.9,0.0,10.6,7.8,1969,6,18
13.42,0,12.9,0.0,15.9,0.0,10.5,8.7,1969,6,19
11.04,4,0.0,0.0,16.1,0.0,10.4,9.1,1969,6,20
9.38,0,1.0,0.0,16.9,0.0,6.0,0.3,1969,6,21
4.17,0,24.2,0.0,15.7,0.0,9.9,5.8,1969,6,22
3.63,0,1.5,0.0,14.8,0.0,7.6,2.5,1969,6,23
7.0,4,0.0,0.0,19.6,0.0,7.6,3.0,1969,6,24
5.71,0,1.3,0.0,21.2,0.0,8.2,4.0,1969,6,25
9.83,0,3.5,0.0,21.2,0.0,12.9,10.2,1969,6,26
9.54,0,0.0,0.0,18.4,0.0,8.4,3.5,1969,6,27
5.37,0,0.0,0.0,18.0,0.0,8.4,3.8,1969,6,28
5.96,0,0.0,0.0,20.0,0.0,11.2,6.2,1969,6,29
6.25,4,0.0,0.0,21.0,0.0,11.5,7.6,1969,6,30
7.92,0,0.0,0.0,21.4,0.0,16.2,13.4,1969,7,1
6.0,0,0.1,0.0,19.6,0.0,14.0,11.7,1969,7,2
4.21,0,0.0,0.0,18.8,0.0,8.5,4.2,1969,7,3
12.96,0,0.0,0.0,19.2,0.0,10.2,6.2,1969,7,4
9.17,0,0.0,0.0,17.0,0.0,10.0,3.0,1969,7,5
7.08,0,0.5,0.0,17.3,0.0,10.0,5.5,1969,7,6
12.21,0,3.1,0.0,16.8,0.0,8.0,5.0,1969,7,7
8.17,0,0.6,0.0,17.5,0.0,7.9,4.5,1969,7,8
7.62,0,0.0,0.0,18.6,0.0,7.9,7.5,1969,7,9
12.38,0,0.0,0.0,24.4,0.0,12.6,11.2,1969,7,10
13.92,0,0.0,0.0,23.3,0.0,14.4,13.0,1969,7,11
8.92,0,0.0,0.0,22.0,0.0,14.4,13.0,1969,7,12
6.67,0,0.0,0.0,20.1,0.0,13.6,11.4,1969,7,13
2.42,0,0.0,0.0,23.0,0.0,13.8,12.2,1969,7,14
3.71,0,0.0,0.0,22.2,0.0,11.8,6.8,1969,7,15
9.0,0,0.0,0.0,21.6,0.0,15.4,11.2,1969,7,16
7.87,0,0.0,0.0,18.8,0.0,10.6,6.8,1969,7,17
12.25,0,1.0,0.0,19.6,0.0,12.5,7.0,1969,7,18
9.59,0,0.0,0.0,21.4,0.0,17.0,14.4,1969,7,20
8.0,0,0.0,0.0,26.0,0.0,16.0,11.0,1969,7,21
10.71,0,0.6,0.0,23.0,0.0,18.0,15.0,1969,7,22
3.5,0,0.3,0.0,20.5,0.0,14.0,13.0,1969,7,23
2.71,0,0.0,0.0,19.6,0.0,12.0,10.6,1969,7,24
7.96,0,23.8,0.0,22.5,0.0,9.8,3.8,1969,7,25
1.5,0,1.0,0.0,19.8,0.0,13.5,12.5,1969,7,26
4.71,0,0.0,0.0,20.3,0.0,10.8,6.8,1969,7,27
3.42,0,4.7,0.0,16.3,0.0,13.5,11.0,1969,7,28
8.42,0,0.0,0.0,18.7,0.0,8.4,5.3,1969,7,29
7.21,0,0.0,0.0,20.3,0.0,8.0,2.0,1969,7,30
7.04,0,0.0,0.0,21.4,0.0,13.5,9.3,1969,7,31
13.37,4,0.0,0.0,15.6,0.0,8.2,0.2,1969,11,1
19.41,0,10.0,0.0,17.5,0.0,12.0,11.0,1969,11,2
4.75,0,20.5,0.0,9.5,0.0,9.0,8.0,1969,11,3
10.0,0,0.1,0.0,7.4,0.0,2.6,-1.7,1969,11,4
9.67,0,0.0,0.0,10.0,1.0,-0.2,-8.0,1969,11,5
2.88,0,0.0,0.0,12.8,0.0,0.5,-7.0,1969,11,6
11.29,0,1.2,0.0,10.0,1.0,-1.5,-9.0,1969,11,7
18.16,0,3.0,0.0,8.4,1.0,-0.6,-0.8,1969,11,8
10.71,0,4.6,0.0,7.0,0.0,4.4,-1.0,1969,11,9
12.87,0,3.8,0.0,8.8,0.0,2.6,-1.5,1969,11,10
5.79,0,15.0,0.0,6.0,0.0,5.5,0.5,1969,11,11
7.04,0,0.0,0.0,5.5,0.0,0.0,-5.0,1969,11,12
5.41,0,0.0,0.0,6.3,0.0,0.4,-5.9,1969,11,13
4.29,0,1.2,0.0,3.6,1.0,-2.6,-9.7,1969,11,14
9.79,0,0.7,0.0,6.6,1.0,-1.0,-4.3,1969,11,15
11.96,0,0.8,0.0,6.5,1.0,-0.1,-6.6,1969,11,16
10.25,4,0.0,0.0,8.8,1.0,-0.8,-6.5,1969,11,17
16.25,4,0.0,0.0,12.6,0.0,0.0,-1.2,1969,11,18
19.25,0,0.8,0.0,12.2,0.0,8.5,6.2,1969,11,19
11.96,0,0.2,0.0,9.0,0.0,4.4,-0.4,1969,11,20
2.96,0,15.4,0.0,7.0,0.0,3.0,-0.7,1969,11,21
2.58,0,0.0,0.0,8.4,1.0,-0.4,-4.6,1969,11,22
14.96,0,0.0,0.0,8.4,0.0,1.8,-2.0,1969,11,23
8.92,0,1.1,0.0,6.2,1.0,-0.1,-4.5,1969,11,24
9.5,0,0.0,0.0,6.0,1.0,-0.5,-6.5,1969,11,25
8.21,0,0.3,0.0,6.0,1.0,-2.6,-10.5,1969,11,26
13.17,0,0.5,0.0,8.0,1.0,-1.0,-1.2,1969,11,27
12.38,0,0.0,0.0,2.5,1.0,-0.6,-6.5,1969,11,28
9.5,0,0.1,0.0,3.8,1.0,-2.5,-7.4,1969,11,29
7.71,0,1.4,0.0,8.0,1.0,-0.5,-3.5,1969,11,30
8.96,0,0.0,0.0,8.9,0.0,3.6,-2.0,1969,12,1
12.87,0,5.9,0.0,10.9,0.0,6.0,0.5,1969,12,2
12.21,0,0.7,0.0,8.8,0.0,8.0,5.0,1969,12,3
7.21,0,0.0,0.0,4.1,1.0,-0.1,-5.4,1969,12,4
8.0,0,0.9,0.0,8.7,1.0,-1.1,-7.9,1969,12,5
15.54,0,0.2,0.0,11.5,0.0,2.5,-3.6,1969,12,7
7.25,4,0.0,0.0,10.6,0.0,9.0,6.8,1969,12,8
5.5,4,0.0,0.0,9.6,0.0,6.0,-1.4,1969,12,9
7.5,0,1.5,0.0,10.5,0.0,5.8,2.4,1969,12,10
5.66,0,0.3,0.0,5.1,1.0,-0.7,-8.3,1969,12,11
2.88,0,0.1,0.0,4.8,1.0,-4.5,-10.0,1969,12,12
11.34,0,4.4,0.0,9.0,1.0,-5.8,-10.8,1969,12,13
14.92,4,0.0,0.0,8.5,0.0,4.8,3.0,1969,12,14
12.92,0,0.0,0.0,5.0,0.0,1.9,-1.6,1969,12,15
7.12,0,5.2,0.0,5.8,1.0,-3.0,-10.4,1969,12,16
17.67,0,7.1,0.0,5.5,1.0,-3.0,-4.0,1969,12,17
11.79,0,0.0,0.0,9.8,0.0,2.8,1.6,1969,12,19
8.75,0,11.1,0.0,12.3,0.0,0.6,-5.5,1969,12,20
13.33,0,0.9,0.0,9.4,0.0,5.1,0.5,1969,12,22
10.5,0,0.2,0.0,10.9,0.0,5.1,-0.9,1969,12,23
4.96,0,0.0,0.0,7.5,0.0,5.2,-0.9,1969,12,24
6.21,0,2.3,0.0,5.3,0.0,0.5,-4.7,1969,12,25
5.25,0,0.0,0.0,3.3,1.0,-0.9,-6.5,1969,12,26
3.04,0,0.0,0.0,4.8,1.0,-1.4,-8.2,1969,12,27
9.71,4,0.0,0.0,5.6,1.0,-4.5,-11.1,1969,12,28
14.29,4,0.0,0.0,4.8,0.0,1.5,0.0,1969,12,29
16.79,4,0.0,0.0,5.5,0.0,0.5,0.0,1969,12,30
14.58,4,0.0,0.0,4.0,0.0,3.0,0.2,1969,12,31
9.0,0,0.3,0.0,5.6,0.0,1.0,-1.5,1970,1,1
8.58,0,0.3,0.0,6.8,0.0,1.2,1.2,1970,1,2
5.13,0,2.0,0.0,1.1,1.0,-1.5,-6.0,1970,1,3
8.92,0,0.1,0.0,0.8,1.0,-6.0,-12.0,1970,1,4
12.33,0,0.5,0.0,2.5,1.0,-6.1,-11.5,1970,1,5
10.34,0,0.0,0.0,2.2,1.0,-3.2,-8.0,1970,1,6
8.58,0,0.3,0.0,4.6,1.0,-8.0,-13.5,1970,1,7
13.54,0,6.4,0.0,8.8,0.0,2.4,0.5,1970,1,9
4.63,0,2.7,0.0,8.8,0.0,4.4,-2.5,1970,1,10
5.5,0,7.8,0.0,7.5,0.0,2.4,-2.2,1970,1,11
6.13,0,3.3,0.0,7.0,0.0,5.5,5.0,1970,1,12
11.29,0,8.7,0.0,9.3,1.0,-2.8,-9.6,1970,1,13
9.62,0,1.1,0.0,9.2,0.0,5.9,3.8,1970,1,14
6.0,0,1.0,0.0,8.2,0.0,5.6,1.1,1970,1,15
3.83,0,1.3,0.0,7.5,0.0,4.9,4.8,1970,1,16
16.54,0,6.0,0.0,11.3,0.0,4.6,-1.0,1970,1,17
12.87,0,0.1,0.0,12.0,0.0,6.0,5.3,1970,1,18
16.79,0,1.3,0.0,10.6,0.0,3.0,-5.5,1970,1,19
9.96,0,0.6,0.0,12.2,0.0,6.5,-1.0,1970,1,20
13.33,0,0.5,0.0,12.7,0.0,7.0,8.0,1970,1,21
8.54,0,4.1,0.0,12.8,0.0,4.5,-1.8,1970,1,22
11.29,0,0.4,0.0,8.5,0.0,5.4,3.5,1970,1,23
11.08,0,2.6,0.0,9.8,0.0,2.5,-2.1,1970,1,24
2.25,0,0.3,0.0,12.0,0.0,2.8,-2.6,1970,1,25
7.04,0,0.1,0.0,8.6,0.0,2.5,-2.8,1970,1,26
5.17,0,0.2,0.0,7.5,1.0,-1.2,-8.0,1970,1,27
13.75,0,0.0,0.0,8.0,1.0,-1.5,-1.0,1970,1,28
10.83,0,1.0,0.0,7.1,0.0,5.7,4.5,1970,1,29
5.66,0,0.0,0.0,6.3,0.0,5.6,5.0,1970,1,30
17.54,0,1.5,0.0,10.4,0.0,5.1,2.6,1970,1,31
18.25,0,3.0,0.0,11.2,0.0,5.0,5.0,1970,2,1
13.96,0,3.4,0.0,8.0,0.0,5.5,2.0,1970,2,2
14.29,0,7.3,0.0,8.4,0.0,3.0,-0.9,1970,2,3
5.63,0,0.0,0.0,4.3,0.0,0.6,-4.9,1970,2,4
5.33,0,0.0,0.0,6.4,1.0,-2.3,-9.0,1970,2,5
7.17,0,0.6,0.0,5.7,1.0,-3.3,-11.2,1970,2,6
15.5,0,3.2,0.0,6.5,0.0,2.6,-0.6,1970,2,8
17.0,0,2.6,0.0,4.5,0.0,1.2,-2.0,1970,2,9
10.83,0,0.1,0.0,6.2,0.0,0.8,-1.8,1970,2,10
6.5,0,0.2,0.0,5.4,1.0,-2.4,-7.8,1970,2,11
10.13,0,1.1,0.0,4.0,0.0,0.2,0.1,1970,2,12
8.75,0,1.6,0.0,3.8,1.0,-4.0,-6.0,1970,2,13
5.91,0,0.4,0.0,3.8,1.0,-2.2,-7.5,1970,2,14
5.41,0,0.2,0.0,2.8,1.0,-1.2,-6.0,1970,2,15
7.67,0,9.2,0.0,4.0,1.0,-0.7,-6.0,1970,2,16
15.79,1,0.8,0.0,5.7,0.0,0.5,-0.8,1970,2,17
13.5,0,2.8,0.0,8.5,0.0,0.9,-3.0,1970,2,18
16.54,0,3.5,0.0,11.6,0.0,2.6,1.0,1970,2,19
17.04,0,6.0,0.0,10.8,0.0,1.8,-1.5,1970,2,20
16.88,0,3.4,0.0,8.5,0.0,6.6,4.4,1970,2,22
15.29,0,0.1,0.0,8.9,0.0,2.4,0.2,1970,2,23
15.29,0,1.8,0.0,7.6,0.0,1.6,-3.4,1970,2,24
10.88,0,0.0,0.0,7.3,0.0,1.0,-1.5,1970,2,25
4.33,0,0.0,0.0,7.3,1.0,-0.4,-6.2,1970,2,26
7.67,0,1.3,0.0,5.9,1.0,-3.4,-10.4,1970,2,27
6.42,0,0.0,0.0,6.1,0.0,2.4,-1.5,1970,2,28
14.62,0,0.9,0.0,10.5,1.0,-1.4,-9.3,1970,3,1
10.63,0,0.2,0.0,5.8,0.0,3.4,0.3,1970,3,2
10.25,0,3.9,0.0,6.2,1.0,-2.0,-6.9,1970,3,3
13.62,0,0.0,0.0,5.5,1.0,-0.3,-1.2,1970,3,4
8.83,4,0.0,0.0,3.8,1.0,-1.9,-7.0,1970,3,5
8.5,4,0.0,0.0,7.0,1.0,-0.8,-7.8,1970,3,6
10.29,4,0.0,0.0,4.8,1.0,-1.8,-6.8,1970,3,7
11.21,0,1.3,0.0,6.8,0.0,1.0,-1.5,1970,3,8
7.25,0,0.9,0.0,6.6,0.0,1.4,-2.6,1970,3,9
10.08,0,7.4,0.0,6.2,1.0,-1.0,-6.0,1970,3,10
16.88,0,5.8,0.0,7.5,0.0,1.0,-0.1,1970,3,11
14.37,0,2.3,0.0,5.6,0.0,1.5,-0.2,1970,3,12
16.75,0,0.0,0.0,6.0,0.0,2.4,0.0,1970,3,13
7.29,0,0.0,0.0,8.4,0.0,2.1,-3.5,1970,3,14
8.33,0,0.0,0.0,10.2,0.0,3.0,-1.0,1970,3,15
14.92,0,0.5,0.0,11.5,0.0,4.7,1.1,1970,3,16
19.7,0,0.4,0.0,8.5,0.0,2.0,0.5,1970,3,18
12.25,0,0.3,0.0,10.5,0.0,1.5,-2.5,1970,3,19
7.38,0,6.8,0.0,9.3,0.0,7.4,4.6,1970,3,21
5.25,0,0.3,0.0,10.5,1.0,-1.0,-7.1,1970,3,22
11.34,0,1.3,0.0,8.8,0.0,4.4,-1.4,1970,3,23
8.17,4,0.0,0.0,6.8,0.0,2.8,-1.8,1970,3,24
4.25,0,0.2,0.0,9.8,1.0,-3.0,-9.0,1970,3,25
11.58,0,0.2,0.0,9.8,1.0,-0.4,-2.6,1970,3,26
11.92,0,0.0,0.0,7.5,1.0,-0.9,-6.7,1970,3,27
13.46,4,0.0,0.0,12.1,0.0,3.2,-0.6,1970,3,28
16.38,0,1.3,0.0,11.8,0.0,5.4,1.4,1970,3,29
19.0,0,2.0,0.0,10.7,0.0,5.5,2.1,1970,3,30
15.16,0,0.2,0.0,8.8,0.0,3.2,-0.6,1970,3,31
13.08,0,0.2,0.0,6.8,1.0,-2.0,-7.0,1970,4,1
10.83,0,0.0,0.0,9.7,1.0,-0.6,-7.0,1970,4,2
12.04,0,0.0,0.0,10.7,0.0,2.4,-3.0,1970,4,3
11.34,0,0.5,0.0,12.3,0.0,3.1,-2.2,1970,4,4
14.25,0,2.5,0.0,11.0,0.0,4.5,-1.2,1970,4,5
14.42,0,0.0,0.0,8.8,0.0,3.1,-0.6,1970,4,6
8.0,0,0.5,0.0,8.5,1.0,-0.5,-7.3,1970,4,7
7.46,0,0.5,0.0,8.2,0.0,0.1,-5.7,1970,4,8
8.92,0,0.0,0.0,8.9,0.0,0.4,-4.5,1970,4,9
6.25,0,8.6,0.0,8.4,0.0,1.4,-1.4,1970,4,10
3.96,0,11.7,0.0,6.9,0.0,2.2,1.5,1970,4,11
14.58,0,15.6,0.0,5.8,0.0,3.4,1.6,1970,4,12
4.96,4,0.0,0.0,10.4,1.0,-0.2,-4.4,1970,4,13
5.66,0,4.0,0.0,13.8,0.0,4.0,-0.2,1970,4,14
9.71,0,5.0,0.0,16.4,0.0,7.8,8.4,1970,4,15
13.17,0,0.1,0.0,15.0,0.0,11.4,10.1,1970,4,16
11.75,0,2.0,0.0,17.2,0.0,11.2,7.6,1970,4,17
11.0,0,3.0,0.0,14.0,0.0,6.8,3.6,1970,4,18
11.08,0,1.1,0.0,11.4,0.0,2.0,-1.8,1970,4,19
15.41,0,2.5,0.0,11.4,0.0,2.1,-1.0,1970,4,20
19.55,0,3.2,0.0,14.5,0.0,8.0,8.1,1970,4,22
16.21,4,0.0,0.0,12.4,0.0,8.5,7.6,1970,4,23
6.92,0,15.7,0.0,12.5,0.0,0.9,-4.4,1970,4,24
19.41,0,0.1,0.0,10.5,0.0,5.0,5.5,1970,4,25
12.12,0,0.0,0.0,10.8,0.0,2.0,-3.5,1970,4,26
7.33,0,0.5,0.0,10.2,0.0,0.0,-5.9,1970,4,27
13.83,0,1.6,0.0,11.1,0.0,2.9,-1.6,1970,4,28
9.04,0,1.1,0.0,13.2,0.0,3.0,-1.9,1970,4,29
8.29,0,0.0,0.0,16.3,0.0,6.5,7.4,1970,4,30
12.75,0,0.0,0.0,18.0,0.0,10.3,6.7,1970,5,1
16.66,0,0.0,0.0,19.8,0.0,10.4,10.4,1970,5,2
9.71,0,0.0,0.0,16.5,0.0,10.1,5.7,1970,5,3
9.25,4,0.0,0.0,15.4,0.0,10.0,2.5,1970,5,4
6.79,0,0.0,0.0,15.8,0.0,9.8,8.0,1970,5,5
3.37,0,8.1,0.0,12.2,0.0,9.0,6.0,1970,5,6
5.91,0,0.6,0.0,14.2,0.0,8.1,4.8,1970,5,7
7.92,4,0.0,0.0,17.5,0.0,9.5,6.2,1970,5,8
12.5,0,0.0,0.0,11.4,0.0,8.2,7.6,1970,5,9
10.21,0,0.7,0.0,12.8,0.0,9.2,8.8,1970,5,10
5.75,0,0.0,0.0,13.8,0.0,9.0,8.8,1970,5,11
7.25,0,0.0,0.0,17.5,0.0,8.4,2.5,1970,5,12
2.54,0,0.0,0.0,17.5,0.0,5.4,-1.0,1970,5,13
3.25,0,0.0,0.0,17.0,0.0,5.9,-0.9,1970,5,14
3.83,0,0.0,0.0,16.4,0.0,8.4,2.6,1970,5,15
7.17,0,0.0,0.0,15.4,0.0,8.1,1.5,1970,5,16
2.79,0,0.0,0.0,16.6,0.0,9.3,2.2,1970,5,17
8.54,0,0.5,0.0,18.8,0.0,12.4,6.6,1970,5,18
12.04,0,0.0,0.0,16.0,0.0,9.4,9.0,1970,5,19
15.83,0,0.6,0.0,18.0,0.0,8.7,4.8,1970,5,20
17.37,0,0.2,0.0,14.8,0.0,8.5,4.6,1970,5,21
8.87,0,0.0,0.0,17.1,0.0,7.9,3.7,1970,5,22
8.75,0,0.0,0.0,18.4,0.0,9.2,5.5,1970,5,23
10.08,0,2.2,0.0,17.9,0.0,10.9,6.0,1970,5,24
14.17,0,0.0,0.0,17.6,0.0,10.0,4.2,1970,5,25
13.37,0,0.0,0.0,19.5,0.0,10.6,6.1,1970,5,26
6.46,0,0.0,0.0,20.0,0.0,10.3,4.2,1970,5,27
5.33,0,0.0,0.0,15.6,0.0,10.5,7.0,1970,5,28
6.04,0,0.0,0.0,16.6,0.0,8.5,0.0,1970,5,29
10.58,0,0.0,0.0,16.6,0.0,9.4,6.2,1970,5,30
13.37,0,0.0,0.0,21.0,0.0,12.0,8.0,1970,5,31
4.12,0,0.5,0.0,17.2,0.0,11.4,10.4,1970,6,1
6.5,0,0.0,0.0,19.6,0.0,12.2,8.4,1970,6,2
6.75,0,0.0,0.0,23.6,0.0,11.9,6.3,1970,6,3
11.08,0,0.0,0.0,19.4,0.0,11.2,3.5,1970,6,4
8.33,0,0.0,0.0,18.5,0.0,10.4,3.5,1970,6,5
